Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Fecha Finalización;Tiempo (Días);Operario;Estado;Latitud;Longitud
Mayo;2047936;1635744;008303;LED;27,8;PRE;16;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1635744;13/05/2026;13/05/2026;0;cuad54;FINALIZADA;2,932779077;-75,293761
Mayo;2047978;1635745;008430;LED;27,8;PRE;15;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1635745;13/05/2026;13/05/2026;0;cuad54;FINALIZADA;2,932544047;-75,29372404
Mayo;2047949;1635746;008312;LED;27,8;PRE;15;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1635746;13/05/2026;13/05/2026;0;cuad54;FINALIZADA;2,932467059;-75,29371799
Mayo;2048988;1635757;007424;LED;27,8;PRE;9;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1635757;13/05/2026;19/05/2026;6;cuad63;FINALIZADA;2,927092051;-75,292105
Mayo;2048989;1635758;007439;LED;27,8;PRE;9;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1635758;13/05/2026;19/05/2026;6;cuad63;FINALIZADA;2,927412102;-75,29222404
Mayo;2048949;1635759;007713;LED;27,8;PRE;9;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1635759;13/05/2026;19/05/2026;6;cuad63;FINALIZADA;2,927714051;-75,29236998
Mayo;2048962;1635760;007438;LED;27,8;PRE;9;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1635760;13/05/2026;19/05/2026;6;cuad63;FINALIZADA;2,92798707;-75,29243997
Mayo;2046247;1635779;007749;LED;27,8;PRE;10;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1635779;12/05/2026;12/05/2026;0;cuad56;FINALIZADA;2,928564068;-75,29077201
Mayo;2046253;1635782;008644;LED;27,8;PRE;10;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1635782;12/05/2026;12/05/2026;0;cuad56;FINALIZADA;2,928795053;-75,29001504
Mayo;2046321;1635783;007751;LED;27,8;PRE;10;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1635783;12/05/2026;12/05/2026;0;cuad56;FINALIZADA;2,928839089;-75,28975698
Mayo;2047944;1635967;005104;LED;27,8;PRE;9;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1635967;13/05/2026;13/05/2026;0;cuad54;FINALIZADA;2,929483116;-75,28670897
Mayo;2047946;1635969;010280;LED;27,8;PRE;9;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1635969;13/05/2026;13/05/2026;0;cuad54;FINALIZADA;2,929620041;-75,28618296
Mayo;2047952;1635972;017808;LED;27,8;PRE;10;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1635972;13/05/2026;13/05/2026;0;cuad54;FINALIZADA;2,929701092;-75,28586903
Mayo;2046183;1636205;018789;LED;27,8;PRE;2;15;Se ha realizado el mantenimiento preventivo sobre la farola: 1636205;12/05/2026;12/05/2026;0;cuad56;FINALIZADA;2,930196536;-75,28785059
Mayo;2066860;1640136;068478;LED;74,1;PRE;CARRERA;callle;Se ha realizado el mantenimiento preventivo sobre la farola: 1640136;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;3,022616;-75,25394
Mayo;2066862;1640138;068486;LED;74,1;PRE;CARRERA;callle;Se ha realizado el mantenimiento preventivo sobre la farola: 1640138;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;3,021807;-75,254255
Mayo;2066759;1640154;068437;LED;74,1;PRE;4;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640154;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;3,035921;-75,249844
Mayo;2066737;1640155;068430;LED;74,1;PRE;2;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640155;29/05/2026;29/05/2026;0;cuad55;FINALIZADA;3,034889;-75,249422
Mayo;2066728;1640156;068405;LED;74,1;PRE;2;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640156;29/05/2026;29/05/2026;0;cuad55;FINALIZADA;3,034325;-75,249295
Mayo;2067182;1640157;068403;LED;74,1;PRE;2;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640157;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;3,034094;-75,249467
Mayo;2066719;1640158;068450;LED;74,1;PRE;2;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640158;29/05/2026;29/05/2026;0;cuad55;FINALIZADA;3,034472;-75,24916
Mayo;2067278;1640171;037097;LED;74,1;PRE;69A;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640171;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,965601115;-75,29152797
Mayo;2067362;1640177;037082;LED;74,1;PRE;70;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640177;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,966631039;-75,29111403
Mayo;2067274;1640178;037007;LED;74,1;PRE;70;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640178;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,966836078;-75,29098001
Mayo;2067267;1640179;037068;LED;74,1;PRE;71;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640179;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,966961057;-75,29082796
Mayo;2067270;1640180;037095;LED;74,1;PRE;71;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640180;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,96707404;-75,29087901
Mayo;2066770;1640182;067810;LED;74,1;PRE;71A;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640182;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,967559;-75,290671
Mayo;2066792;1640190;067858;LED;74,1;PRE;74;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640190;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,968678;-75,289833
Mayo;2066769;1640193;067894;LED;74,1;PRE;72;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640193;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,967976;-75,290219
Mayo;2066772;1640194;067857;LED;74,1;PRE;72;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640194;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,967706;-75,290339
Mayo;2066868;1640253;067605;LED;74,1;PRE;80A;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1640253;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,974013;-75,287092
Mayo;2066797;1640254;068422;LED;74,1;PRE;80;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1640254;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,973722;-75,287146
Mayo;2067265;1640255;067616;LED;74,1;PRE;79A;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1640255;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,973478;-75,287298
Mayo;2058310;1640677;020402;LED;37;PRE;46;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1640677;21/05/2026;21/05/2026;0;cuad59;FINALIZADA;2,954658105;-75,29013196
Mayo;2048972;1640774;003339;LED;27,8;PRE;25;CALLE 21;Se ha realizado el mantenimiento preventivo sobre la farola: 1640774;13/05/2026;14/05/2026;1;cuad63;FINALIZADA;2,94053705;-75,2822472
Mayo;2050817;1640776;028025;LED;74,1;PRE;21;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1640776;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,940097085;-75,28324999
Mayo;2050387;1640780;036722;LED;74,1;PRE;21;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1640780;14/05/2026;15/05/2026;1;cuad59;FINALIZADA;2,940174095;-75,28281503
Mayo;2050842;1640781;028001;LED;74,1;PRE;21;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1640781;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,940259029;-75,28252602
Mayo;2050859;1640782;029217;LED;74,1;PRE;21;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1640782;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,940259029;-75,28252602
Mayo;2050840;1640783;028043;LED;74,1;PRE;21;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1640783;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,939969085;-75,28354403
Mayo;2050811;1640784;029219;LED;74,1;PRE;21;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1640784;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,939969085;-75,28354403
Mayo;2050814;1640794;028048;LED;74,1;PRE;20;9;Se ha realizado el mantenimiento preventivo sobre la farola: 1640794;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,939572117;-75,28490898
Mayo;2050839;1640795;028083;LED;74,1;PRE;20;9;Se ha realizado el mantenimiento preventivo sobre la farola: 1640795;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,939572117;-75,28490898
Mayo;2050838;1640796;029225;LED;74,1;PRE;21;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1640796;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,939669077;-75,28464904
Mayo;2050820;1640797;028022;LED;74,1;PRE;21;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1640797;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,939669077;-75,28464904
Mayo;2054062;1640881;019782;LED;37;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1640881;19/05/2026;19/05/2026;0;cuad56;FINALIZADA;2,93693986;-75,29275153
Mayo;2054069;1640882;020886;LED;37;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1640882;19/05/2026;19/05/2026;0;cuad56;FINALIZADA;2,9367244;-75,29267653
Mayo;2054066;1640883;020815;LED;37;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1640883;19/05/2026;19/05/2026;0;cuad56;FINALIZADA;2,9371262;-75,29281244
Mayo;2051494;1640884;019784;LED;37;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1640884;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,93735666;-75,29290046
Mayo;2054072;1640890;020764;LED;37;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1640890;19/05/2026;19/05/2026;0;cuad56;FINALIZADA;2,93851918;-75,29333061
Mayo;2054071;1641050;019980;LED;37;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1641050;19/05/2026;19/05/2026;0;cuad56;FINALIZADA;2,936441;-75,29257381
Mayo;2030582;1641108;028722;LED;74,1;PRE;21;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1641108;24/04/2026;21/05/2026;27;cuad59;FINALIZADA;2,935551056;-75,29413497
Mayo;2054110;1641124;008590;LED;27,8;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1641124;19/05/2026;19/05/2026;0;cuad56;FINALIZADA;2,935311;-75,292048
Mayo;2054108;1641128;008589;LED;27,8;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1641128;19/05/2026;19/05/2026;0;cuad56;FINALIZADA;2,93499648;-75,2919308
Mayo;2054107;1641132;008521;LED;27,8;PRE;21;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1641132;19/05/2026;19/05/2026;0;cuad56;FINALIZADA;2,93468473;-75,29182245
Mayo;2050887;1641636;038879;LED;92,6;PRE;CARRERA;CIRCUMVALAR;Se ha realizado el mantenimiento preventivo sobre la farola: 1641636;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,929948063;-75,29664602
Mayo;2050885;1641638;038855;LED;92,6;PRE;CARRERA;CIRCUMVALAR;Se ha realizado el mantenimiento preventivo sobre la farola: 1641638;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,929636092;-75,29642602
Mayo;2051416;1641639;038864;LED;92,6;PRE;CARRERA;CIRCUMVALAR;Se ha realizado el mantenimiento preventivo sobre la farola: 1641639;15/05/2026;19/05/2026;4;cuad63;FINALIZADA;2,929636092;-75,29642602
Mayo;2051446;1641654;069501;LED;106,5;PRE;10;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1641654;15/05/2026;19/05/2026;4;cuad63;FINALIZADA;2,929158112;-75,28860402
Mayo;2048980;1641663;007732;LED;27,8;PRE;10;1G;Se ha realizado el mantenimiento preventivo sobre la farola: 1641663;13/05/2026;14/05/2026;1;cuad63;FINALIZADA;2,927845043;-75,29308799
Mayo;2046238;1641667;007791;LED;27,8;PRE;10;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1641667;12/05/2026;12/05/2026;0;cuad56;FINALIZADA;2,928193102;-75,29196896
Mayo;2051466;1641671;030813;LED;106,5;PRE;10;6;Se ha realizado el mantenimiento preventivo sobre la farola: 1641671;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,929305049;-75,28784901
Mayo;2062659;1641672;030811;LED;106,5;PRE;10;6;Se ha realizado el mantenimiento preventivo sobre la farola: 1641672;26/05/2026;28/05/2026;2;cuad63;FINALIZADA;2,929305049;-75,28784901
Mayo;2048981;1641681;007450;LED;27,8;PRE;11;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1641681;13/05/2026;14/05/2026;1;cuad63;FINALIZADA;2,927452115;-75,29419
Mayo;2048985;1641682;008390;LED;27,8;PRE;11;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1641682;13/05/2026;14/05/2026;1;cuad63;FINALIZADA;2,927396061;-75,29439397
Mayo;2048982;1641683;008377;LED;27,8;PRE;10;1G;Se ha realizado el mantenimiento preventivo sobre la farola: 1641683;13/05/2026;14/05/2026;1;cuad63;FINALIZADA;2,927625028;-75,29375003
Mayo;2048028;1641684;007431;LED;27,8;PRE;10;1G;Se ha realizado el mantenimiento preventivo sobre la farola: 1641684;13/05/2026;13/05/2026;0;cuad54;FINALIZADA;2,927723062;-75,29354003
Mayo;2046250;1641759;007774;LED;27,8;PRE;10;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1641759;12/05/2026;12/05/2026;0;cuad56;FINALIZADA;2,928140113;-75,29221496
Mayo;2051448;1641890;069249;LED;106,5;PRE;10;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1641890;15/05/2026;19/05/2026;4;cuad63;FINALIZADA;2,92866193;-75,29074146
Mayo;2051471;1641891;069538;LED;106,5;PRE;10;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1641891;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,92866193;-75,29074146
Mayo;2051470;1641892;069275;LED;106,5;PRE;10;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1641892;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,92859974;-75,29095132
Mayo;2051468;1641895;069287;LED;106,5;PRE;10;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1641895;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,9285419;-75,29113296
Mayo;2051463;1642057;069533;LED;106,5;PRE;9;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1642057;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,929506062;-75,28683801
Mayo;2051464;1642059;062944;LED;106,5;PRE;9;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1642059;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,929684101;-75,28615203
Mayo;2062660;1642060;062954;LED;106,5;PRE;9;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1642060;26/05/2026;28/05/2026;2;cuad63;FINALIZADA;2,929684101;-75,28615203
Mayo;2050874;1642163;028457;LED;74,1;PRE;15;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642163;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,93428308;-75,28349697
Mayo;2050864;1642164;028317;LED;74,1;PRE;15;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642164;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,93428308;-75,28349697
Mayo;2050866;1642174;028389;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642174;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,935841042;-75,28391498
Mayo;2050883;1642176;037056;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642176;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,936116049;-75,28399603
Mayo;2050875;1642177;037046;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642177;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,936116049;-75,28399603
Mayo;2050876;1642178;037053;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642178;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,936348089;-75,28405296
Mayo;2050882;1642179;037055;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642179;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,936348089;-75,28405296
Mayo;2050863;1642193;028398;LED;74,1;PRE;19;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642193;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,937964031;-75,28451202
Mayo;2050862;1642194;028387;LED;74,1;PRE;19;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642194;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,937964031;-75,28451202
Mayo;2050865;1642197;028303;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642197;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,937313052;-75,28435204
Mayo;2050861;1642198;028394;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642198;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,937313052;-75,28435204
Mayo;2050860;1642199;028384;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642199;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,937003036;-75,28426198
Mayo;2050867;1642200;028383;LED;74,1;PRE;18;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642200;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,937003036;-75,28426198
Mayo;2050868;1642202;028370;LED;74,1;PRE;17;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642202;15/05/2026;21/05/2026;6;cuad54;FINALIZADA;2,9367141;-75,28416796
Mayo;2050367;1642207;036051;LED;60,2;PRE;13;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1642207;14/05/2026;15/05/2026;1;cuad59;FINALIZADA;2,933571038;-75,28332204
Mayo;2067300;1643073;067622;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1643073;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,980578;-75,283449
Mayo;2067346;1643074;067640;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1643074;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,980825;-75,283399
Mayo;2066763;1643102;067623;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1643102;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,983863111;-75,28009301
Mayo;2067178;1643113;067967;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1643113;30/05/2026;30/05/2026;0;cuad59;FINALIZADA;2,985186;-75,277424
Mayo;2066767;1643115;067973;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1643115;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,985412;-75,276775
Mayo;2066762;1643116;067991;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1643116;29/05/2026;29/05/2026;0;cuad59;FINALIZADA;2,985511;-75,2765
Mayo;2065119;1643323;067583;LED;60,2;PRE;CARRERA;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643323;27/05/2026;28/05/2026;1;cuad63;FINALIZADA;2,96033;-75,288328
Mayo;2065118;1643324;067600;LED;60,2;PRE;CARRERA;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643324;27/05/2026;28/05/2026;1;cuad63;FINALIZADA;2,96055;-75,288262
Mayo;2065120;1643326;067570;LED;60,2;PRE;CARRERA;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643326;27/05/2026;28/05/2026;1;cuad63;FINALIZADA;2,960782;-75,288197
Mayo;2065117;1643327;067582;LED;60,2;PRE;CARRERA;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643327;27/05/2026;28/05/2026;1;cuad63;FINALIZADA;2,960782;-75,288197
Mayo;2051489;1643603;040078;LED;106,5;PRE;25;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1643603;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,941726055;-75,28228397
Mayo;2051484;1643604;040089;LED;106,5;PRE;25;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1643604;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,941726055;-75,28228397
Mayo;2051490;1643610;068543;LED;106,5;PRE;21;CALLE 21;Se ha realizado el mantenimiento preventivo sobre la farola: 1643610;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,94025778;-75,28213818
Mayo;2062661;1644321;030841;LED;106,5;PRE;11;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644321;26/05/2026;28/05/2026;2;cuad63;FINALIZADA;2,930591042;-75,28762699
Mayo;2051478;1644322;030825;LED;106,5;PRE;11;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644322;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,930873095;-75,28774701
Mayo;2051480;1644326;030845;LED;106,5;PRE;11;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644326;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,931408098;-75,28787798
Mayo;2051479;1644327;030839;LED;106,5;PRE;11;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644327;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,931408098;-75,28787798
Mayo;2051481;1644330;068568;LED;106,5;PRE;10;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644330;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,930260039;-75,28752802
Mayo;2051482;1644331;062937;LED;106,5;PRE;10;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644331;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,930260039;-75,28752802
Mayo;2051473;1644332;030843;LED;106,5;PRE;10;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644332;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,930140089;-75,28747597
Mayo;2051472;1644333;030835;LED;106,5;PRE;10;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644333;15/05/2026;21/05/2026;6;cuad57;FINALIZADA;2,930140089;-75,28747597
Mayo;2051477;1644334;062938;LED;106,5;PRE;10;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644334;15/05/2026;28/05/2026;13;cuad57;FINALIZADA;2,929937097;-75,28739098
Mayo;2051474;1644335;062924;LED;106,5;PRE;10;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644335;15/05/2026;28/05/2026;13;cuad57;FINALIZADA;2,929937097;-75,28739098
Mayo;2051492;1644336;040135;LED;106,5;PRE;10;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644336;15/05/2026;28/05/2026;13;cuad57;FINALIZADA;2,929746037;-75,28734504
Mayo;2051475;1644337;030837;LED;106,5;PRE;10;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1644337;15/05/2026;28/05/2026;13;cuad57;FINALIZADA;2,929746037;-75,28734504
Mayo;2050886;1644389;038875;LED;92,6;PRE;11;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1644389;15/05/2026;15/05/2026;0;cuad54;FINALIZADA;2,928253101;-75,29533704
