Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Hora Inicial;Fecha Finalización;Hora Final;Tiempo Hora;Operario;Estado;Latitud;Longitud
Enero;1936053;1635035;070395;LED;74,1;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;6:42:00?p. m.;07/01/2026;6:42:00?p. m.;0;cuad59 ;FINALIZADA;3,001111032;-75,26608141
Enero;1935817;1635038;028883;LED;74,1;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;7:08:00?p. m.;07/01/2026;7:08:00?p. m.;0;cuad59 ;FINALIZADA;2,998255085;-75,26719316
Enero;1935818;1635062;028379;LED;74,1;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;7:18:00?p. m.;07/01/2026;7:18:00?p. m.;0;cuad59 ;FINALIZADA;3,010886103;-75,26122199
Enero;1935819;1635067;028311;LED;74,1;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;7:27:00?p. m.;07/01/2026;7:27:00?p. m.;0;cuad59 ;FINALIZADA;3,011885091;-75,260381
Enero;1936015;1635072;028306;LED;74,1;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;6:35:00?p. m.;07/01/2026;6:35:00?p. m.;0;cuad59 ;FINALIZADA;3,012894117;-75,25955198
Enero;1936016;1635076;028500;LED;74,1;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;6:44:00?p. m.;07/01/2026;6:44:00?p. m.;0;cuad59;FINALIZADA;3,013952096;-75,25868499
Enero;1936017;1635080;028499;LED;74,1;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;6:50:00?p. m.;07/01/2026;6:50:00?p. m.;0;cuad59;FINALIZADA;3,014820054;-75,25796096
Enero;1940213;1635116;005361;LED;27,8;ACT;57;1AW;Se ha actuado sobre: Otros: C.E;14/01/2026;6:11:00?p. m.;14/01/2026;6:11:00?p. m.;0;cuad56 ;FINALIZADA;2,960719096;-75,29834004
Enero;1943725;1635465;063704;LED;60,2;ACT;20;AV. TOMA;Se ha actuado sobre: Otros: C.E;19/01/2026;8:17:00?p. m.;19/01/2026;8:17:00?p. m.;0;cuad63;FINALIZADA;2,930288848;-75,28490456
Enero;1936765;1635523;051404;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;08/01/2026;4:17:00?p. m.;08/01/2026;4:17:00?p. m.;0;cuad56 ;FINALIZADA;2,940888101;-75,21347804
Enero;1939849;1635621;018757;LED;27,8;ACT;10;6;Se ha actuado sobre: Otros: C.E;14/01/2026;2:52:00?p. m.;14/01/2026;2:52:00?p. m.;0;cuad56 ;FINALIZADA;2,929251035;-75,28751201
Enero;1945058;1635786;031672;LED;200;ACT;10;CALLE;Se ha actuado sobre: Otros: 1TIMER.C.E;20/01/2026;9:01:00?p. m.;20/01/2026;9:01:00?p. m.;0;cuad54 ;FINALIZADA;2,951123;-75,295721
Enero;1936024;1635873;068488;LED;74,1;ACT;13A;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;6:38:00?p. m.;07/01/2026;6:38:00?p. m.;0;cuad59 ;FINALIZADA;3,022631;-75,253943
Enero;1940249;1636188;63180;LED;50;ACT;6;13;Se ha actuado sobre: Otros: C.E;14/01/2026;8:37:00?p. m.;14/01/2026;8:37:00?p. m.;0;cuad57;FINALIZADA;2,926305031;-75,28092397
Enero;1953650;1636339;008968;LED;27,8;ACT;4;7;Se ha actuado sobre: Otros: C.E;30/01/2026;12:16:00?p. m.;30/01/2026;12:16:00?p. m.;0;cuad59 ;FINALIZADA;2,92506086;-75,28603909
Enero;1950963;1636594;007093;LED;27,8;ACT;15SUR;24A;Se ha actuado sobre: Otros: C.E;27/01/2026;7:28:00?p. m.;27/01/2026;7:28:00?p. m.;0;cuad55 ;FINALIZADA;2,913828041;-75,27118104
Enero;1953153;1636824;065868;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;29/01/2026;4:17:00?p. m.;29/01/2026;4:17:00?p. m.;0;cuad55 ;FINALIZADA;2,86304155;-75,22989135
Enero;1936165;1636850;067648;LED;74,1;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;07/01/2026;8:58:00?p. m.;07/01/2026;8:58:00?p. m.;0;cuad57;FINALIZADA;2,86835071;-75,23979407
Enero;1933374;1637071;050327;LED;27,8;ACT;20B;52;Se ha actuado sobre: Acometida, Otros: C.E 3m3x14;05/01/2026;6:50:00?p. m.;05/01/2026;6:50:00?p. m.;0;cuad57;FINALIZADA;2,942874037;-75,24855901
Enero;1944888;1637182;SC;PSL;0,5;ACT;2;14;Se ha actuado sobre: HURTO DE LUMINARIA No 012593;20/01/2026;5:12:00?p. m.;20/01/2026;5:12:00?p. m.;0;CUAD55;FINALIZADA;#N/D;#N/D
Enero;1949950;1638678;021878;LED;37;ACT;CARRERA;CALLE;Se ha actuado sobre: Acometida, Otros: CAMBIO.POSTE10MTS3X16;26/01/2026;6:26:00?p. m.;26/01/2026;6:26:00?p. m.;0;cuad63;FINALIZADA;2,936922113;-75,26003704
Enero;1954963;1639213;035696;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;30/01/2026;7:58:00?p. m.;30/01/2026;7:58:00?p. m.;0;cuad55 ;FINALIZADA;2,929526;-75,289981
Enero;1942836;1639214;035699;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;19/01/2026;9:39:00?a. m.;19/01/2026;9:39:00?a. m.;0;cuad57;FINALIZADA;2,929588;-75,289956
Enero;1942837;1639215;035685;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;19/01/2026;9:40:00?a. m.;19/01/2026;9:40:00?a. m.;0;cuad57;FINALIZADA;2,929588;-75,289956
Enero;1954965;1639216;035671;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;30/01/2026;8:50:00?p. m.;30/01/2026;8:50:00?p. m.;0;cuad55 ;FINALIZADA;2,929766;-75,290033
Enero;1954964;1639217;035510;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;30/01/2026;8:50:00?p. m.;30/01/2026;8:50:00?p. m.;0;cuad55 ;FINALIZADA;2,929766;-75,290033
Enero;1948904;1639249;035613;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;24/01/2026;9:01:00?p. m.;24/01/2026;9:01:00?p. m.;0;cuad54 ;FINALIZADA;2,931919036;-75,29079897
Enero;1940416;1639252;035635;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: DESMONTE DE LUMINARIA POR RIESGO DE CAIDA-;15/01/2026;8:27:00?a. m.;15/01/2026;8:27:00?a. m.;0;CUAD56;FINALIZADA;2,932146094;-75,29087804
Enero;1950486;1639252;035635;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Luminaria, Fotocelda, Conectores, Otros: 2CONECTORES.RESORTE.REINSTALACION035635.1F.F.I;27/01/2026;1:01:00?p. m.;27/01/2026;1:01:00?p. m.;0;cuad54 ;FINALIZADA;2,932146094;-75,29087804
Enero;1940420;1639253;035630;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: DESMONTE DE LUMINARIA POR RIESGO DE CAIDA-;15/01/2026;8:29:00?a. m.;15/01/2026;8:29:00?a. m.;0;CUAD56;FINALIZADA;2,932146094;-75,29087804
Enero;1950487;1639253;035630;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Luminaria, Fotocelda, Conectores, Otros: 1CONECTOR.RESORTE.REINSTALACION035630.1F.F.I;27/01/2026;1:03:00?p. m.;27/01/2026;1:03:00?p. m.;0;cuad54 ;FINALIZADA;2,932146094;-75,29087804
Enero;1944175;1639513;005046;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;20/01/2026;6:47:00?a. m.;20/01/2026;6:47:00?a. m.;0;cuad56 ;FINALIZADA;2,938157;-75,280272
Enero;1944173;1639514;010472;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;20/01/2026;6:46:00?a. m.;20/01/2026;6:46:00?a. m.;0;cuad56 ;FINALIZADA;2,937858;-75,280205
Enero;1944174;1639515;010470;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;20/01/2026;6:46:00?a. m.;20/01/2026;6:46:00?a. m.;0;cuad56 ;FINALIZADA;2,938014;-75,280243
Enero;1943066;1639570;063705;LED;60,2;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: V.A;19/01/2026;10:02:00?a. m.;19/01/2026;10:02:00?a. m.;0;cuad57;FINALIZADA;2,932546545;-75,2833818
Enero;1933938;1639906;035539;LED;27,8;ACT;CARRERA;CR 8 CLL 2 Y 3;Se ha actuado sobre: Otros: C.E;05/01/2026;8:14:00?p. m.;05/01/2026;8:14:00?p. m.;0;cuad59 ;FINALIZADA;2,92541063;-75,29070878
Enero;1952015;1639906;035539;LED;27,8;ACT;CARRERA;CR 8 CLL 2 Y 3;Se ha actuado sobre: Otros: C.E;28/01/2026;7:15:00?p. m.;28/01/2026;7:15:00?p. m.;0;cuad55 ;FINALIZADA;2,92541063;-75,29070878
Enero;1952016;1639910;01407;LED;35;ACT;CARRERA;CR 8 CLL 2 Y 3;Se ha actuado sobre: Otros: C.E;28/01/2026;7:16:00?p. m.;28/01/2026;7:16:00?p. m.;0;cuad55 ;FINALIZADA;2,92541435;-75,29083516
Enero;1941602;1640050;015783;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Acometida, Otros: 18METROS3X14.C.E;16/01/2026;1:24:00?p. m.;16/01/2026;1:24:00?p. m.;0;cuad54 ;FINALIZADA;2,909577034;-75,27086401
Enero;1941603;1640052;003510;LED;27,8;ACT;CARRERA;CALLE;Se ha actuado sobre: Otros: C.E;16/01/2026;1:25:00?p. m.;16/01/2026;1:25:00?p. m.;0;cuad54 ;FINALIZADA;2,909731116;-75,27081303
Enero;1936023;1640139;068479;LED;74,1;ACT;CARRERA;callle;Se ha actuado sobre: Otros: C.E;07/01/2026;7:21:00?p. m.;07/01/2026;7:21:00?p. m.;0;cuad59;FINALIZADA;3,021518;-75,254393
Enero;1941199;1640169;037021;LED;74,1;ACT;69A;2;Se ha actuado sobre: Otros: C.E;15/01/2026;9:05:00?p. m.;15/01/2026;9:05:00?p. m.;0;cuad57;FINALIZADA;2,96534622;-75,29166975
Enero;1941087;1640212;028610;LED;74,1;ACT;66;2;Se ha actuado sobre: Conectores, Otros: C.E 1C.GEL;15/01/2026;6:50:00?p. m.;15/01/2026;6:50:00?p. m.;0;cuad57;FINALIZADA;2,963497079;-75,29215696
Enero;1941088;1640213;028798;LED;74,1;ACT;66;2;Se ha actuado sobre: Otros: C.E;15/01/2026;6:52:00?p. m.;15/01/2026;6:52:00?p. m.;0;cuad57;FINALIZADA;2,963497079;-75,29215696
Enero;1941201;1640214;037412;LED;74,1;ACT;65;2;Se ha actuado sobre: Otros: C.E;15/01/2026;9:06:00?p. m.;15/01/2026;9:06:00?p. m.;0;cuad57;FINALIZADA;2,963252075;-75,29220504
Enero;1941200;1640215;037416;LED;74,1;ACT;65;2;Se ha actuado sobre: Otros: C.E;15/01/2026;9:05:00?p. m.;15/01/2026;9:05:00?p. m.;0;cuad57;FINALIZADA;2,963252075;-75,29220504
Enero;1941089;1640216;029447;LED;74,1;ACT;65;2;Se ha actuado sobre: Otros: C.E;15/01/2026;6:56:00?p. m.;15/01/2026;6:56:00?p. m.;0;cuad57;FINALIZADA;2,962986069;-75,29230296
Enero;1941090;1640217;037325;LED;74,1;ACT;65;2;Se ha actuado sobre: Otros: C.E;15/01/2026;6:57:00?p. m.;15/01/2026;6:57:00?p. m.;0;cuad57;FINALIZADA;2,962986069;-75,29230296
Enero;1949998;1640218;068472;LED;74,1;ACT;65;2;Se ha actuado sobre: Otros: C.E;26/01/2026;8:22:00?p. m.;26/01/2026;8:22:00?p. m.;0;cuad56 ;FINALIZADA;2,962740065;-75,29236697
Enero;1941091;1640218;068472;LED;74,1;ACT;65;2;Se ha actuado sobre: Otros: C.E;15/01/2026;6:58:00?p. m.;15/01/2026;6:58:00?p. m.;0;cuad57;FINALIZADA;2,962740065;-75,29236697
Enero;1949997;1640219;036799;LED;74,1;ACT;65;2;Se ha actuado sobre: Otros: C.E;26/01/2026;8:22:00?p. m.;26/01/2026;8:22:00?p. m.;0;cuad56 ;FINALIZADA;2,962740065;-75,29236697
Enero;1941092;1640219;036799;LED;74,1;ACT;65;2;Se ha actuado sobre: Otros: C.E;15/01/2026;6:58:00?p. m.;15/01/2026;6:58:00?p. m.;0;cuad57;FINALIZADA;2,962740065;-75,29236697
Enero;1949999;1640220;036795;LED;74,1;ACT;64;2;Se ha actuado sobre: Otros: C E;26/01/2026;8:23:00?p. m.;26/01/2026;8:23:00?p. m.;0;cuad56 ;FINALIZADA;2,962471076;-75,292454
Enero;1941202;1640220;036795;LED;74,1;ACT;64;2;Se ha actuado sobre: Otros: C.E;15/01/2026;9:08:00?p. m.;15/01/2026;9:08:00?p. m.;0;cuad57;FINALIZADA;2,962471076;-75,292454
Enero;1949996;1640221;036742;LED;74,1;ACT;64;2;Se ha actuado sobre: Otros: C.E;26/01/2026;8:21:00?p. m.;26/01/2026;8:21:00?p. m.;0;cuad56 ;FINALIZADA;2,962471076;-75,292454
Enero;1941203;1640221;036742;LED;74,1;ACT;64;2;Se ha actuado sobre: Otros: C.E;15/01/2026;9:09:00?p. m.;15/01/2026;9:09:00?p. m.;0;cuad57;FINALIZADA;2,962471076;-75,292454
Enero;1933830;1640346;006907;LED;27,8;ACT;58;1AW;Se ha actuado sobre: Fotocelda, Otros: 1F;05/01/2026;7:45:00?p. m.;05/01/2026;7:45:00?p. m.;0;cuad59 ;FINALIZADA;2,960930114;-75,29683896
Enero;1933857;1640716;068538;LED;106,5;ACT;6A;CL 26 CON CRA 6B;Se ha actuado sobre: Fotocelda, Otros: 1F.;05/01/2026;8:39:00?p. m.;05/01/2026;8:39:00?p. m.;0;cuad55 ;FINALIZADA;2,94245005;-75,29149909
Enero;1934120;1640720;069218 ;LED;106,5;ACT;27;CL 26 CON CRA 6B;Se ha actuado sobre: Luminaria, Otros: F.I RETIRADA068534-INSTALADA069218;06/01/2026;9:01:00?a. m.;06/01/2026;9:01:00?a. m.;0;cuad56 ;FINALIZADA;2,943075499;-75,29035554
Enero;1949985;1640769;039902;LED;100;ACT;34;8G;Se ha actuado sobre: Otros: C.E;26/01/2026;6:57:00?p. m.;26/01/2026;6:57:00?p. m.;0;cuad56 ;FINALIZADA;2,9450019;-75,28471214
Enero;1949983;1640770;039909;LED;100;ACT;34;8G;Se ha actuado sobre: Otros: C.E;26/01/2026;6:56:00?p. m.;26/01/2026;6:56:00?p. m.;0;cuad56 ;FINALIZADA;2,94496774;-75,28454012
Enero;1949982;1640771;039908;LED;100;ACT;34;8G;Se ha actuado sobre: Otros: C.E;26/01/2026;6:55:00?p. m.;26/01/2026;6:55:00?p. m.;0;cuad56 ;FINALIZADA;2,94488962;-75,28451032
Enero;1949984;1640772;039906;LED;100;ACT;34;8G;Se ha actuado sobre: Otros: C.E;26/01/2026;6:57:00?p. m.;26/01/2026;6:57:00?p. m.;0;cuad56 ;FINALIZADA;2,94492227;-75,28468346
Enero;1941162;1640855;070720;LED;106,5;ACT;24;50;Se ha actuado sobre: Otros: C.E;15/01/2026;7:32:00?p. m.;15/01/2026;7:32:00?p. m.;0;cuad57;FINALIZADA;2,95683237;-75,30058104
Enero;1950035;1640928;009989;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;9:26:00?p. m.;26/01/2026;9:26:00?p. m.;0;cuad63;FINALIZADA;2,93846879;-75,29320827
Enero;1950036;1640930;062764;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;9:26:00?p. m.;26/01/2026;9:26:00?p. m.;0;cuad63;FINALIZADA;2,93846879;-75,29320827
Enero;1950004;1640932;062765;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;8:55:00?p. m.;26/01/2026;8:55:00?p. m.;0;cuad63;FINALIZADA;2,93825612;-75,29313483
Enero;1950038;1640933;062766;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C E;26/01/2026;9:28:00?p. m.;26/01/2026;9:28:00?p. m.;0;cuad63;FINALIZADA;2,93825612;-75,29313483
Enero;1950034;1640934;009988;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;9:25:00?p. m.;26/01/2026;9:25:00?p. m.;0;cuad63;FINALIZADA;2,93808835;-75,29307167
Enero;1950449;1640936;017663;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;27/01/2026;12:06:00?p. m.;27/01/2026;12:06:00?p. m.;0;cuad54 ;FINALIZADA;2,93799185;-75,29303647
Enero;1950448;1640937;017190;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;27/01/2026;11:49:00?a. m.;27/01/2026;11:49:00?a. m.;0;cuad54 ;FINALIZADA;2,93799185;-75,29303647
Enero;1950446;1640938;010000;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;27/01/2026;11:43:00?a. m.;27/01/2026;11:43:00?a. m.;0;cuad54 ;FINALIZADA;2,93787752;-75,29298906
Enero;1950447;1640939;009997;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;27/01/2026;11:46:00?a. m.;27/01/2026;11:46:00?a. m.;0;cuad54 ;FINALIZADA;2,93787752;-75,29298906
Enero;1950000;1640948;003916;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;8:54:00?p. m.;26/01/2026;8:54:00?p. m.;0;cuad63;FINALIZADA;2,93760258;-75,29289541
Enero;1950001;1640949;003911;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;8:54:00?p. m.;26/01/2026;8:54:00?p. m.;0;cuad63;FINALIZADA;2,93760258;-75,29289541
Enero;1950013;1640985;017661;LED;27,8;ACT;21;5;Se ha actuado sobre: Acometida, Conectores, Otros: 3 CDP 30 MTR.N4.C.E;26/01/2026;9:08:00?p. m.;26/01/2026;9:08:00?p. m.;0;cuad55 ;FINALIZADA;2,93791907;-75,29289545
Enero;1950039;1640987;017664;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;9:29:00?p. m.;26/01/2026;9:29:00?p. m.;0;cuad63;FINALIZADA;2,93803178;-75,29293712
Enero;1950040;1640989;009993;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;9:29:00?p. m.;26/01/2026;9:29:00?p. m.;0;cuad63;FINALIZADA;2,93812634;-75,29297157
Enero;1950002;1640990;017132;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;8:54:00?p. m.;26/01/2026;8:54:00?p. m.;0;cuad63;FINALIZADA;2,93829826;-75,29303342
Enero;1950037;1640992;009998;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;9:27:00?p. m.;26/01/2026;9:27:00?p. m.;0;cuad63;FINALIZADA;2,93843317;-75,29308316
Enero;1950041;1640994;010288;LED;27,8;ACT;21;5;Se ha actuado sobre: Otros: C.E;26/01/2026;9:30:00?p. m.;26/01/2026;9:30:00?p. m.;0;cuad63;FINALIZADA;2,93850424;-75,2931094
Enero;1934249;1641026;054428;LED;46,3;ACT;25;4;Se ha actuado sobre: Luminaria y F.I RETIRADA 023609 INSTALADA 054428;05/01/2026;12:25:00?p. m.;05/01/2026;12:25:00?p. m.;0;cuad57;FINALIZADA;2,938704032;-75,29405499
Enero;1943582;1641163;066373;LED;60,2;ACT;22;2;Se ha actuado sobre: Otros: C.E;19/01/2026;6:48:00?p. m.;19/01/2026;6:48:00?p. m.;0;cuad63;FINALIZADA;2,93479626;-75,29708974
Enero;1943583;1641164;036298;LED;60,2;ACT;22;1F;Se ha actuado sobre: Otros: C.E;19/01/2026;6:48:00?p. m.;19/01/2026;6:48:00?p. m.;0;cuad63;FINALIZADA;2,93465898;-75,29702637
Enero;1943584;1641165;036297;LED;60,2;ACT;22;1F;Se ha actuado sobre: Otros: C.E;19/01/2026;6:48:00?p. m.;19/01/2026;6:48:00?p. m.;0;cuad63;FINALIZADA;2,93453342;-75,29690702
Enero;1949533;1641495;025767;LED;60,2;ACT;19;35;Se ha actuado sobre: Luminaria, Otros: INSTALADA025767.RETIRADA069892.FI.;26/01/2026;6:52:00?p. m.;26/01/2026;6:52:00?p. m.;0;cuad55 ;FINALIZADA;2,940475061;-75,26303497
Enero;1935171;1641817;041422;LED;37;ACT;14;1;Se ha actuado sobre: Acometida, Otros: C.E 9CABLE3X14;07/01/2026;8:04:00?a. m.;07/01/2026;8:04:00?a. m.;0;cuad56 ;FINALIZADA;2,930609;-75,296505
Enero;1935172;1641818; 041416;LED;37;ACT;14;1;Se ha actuado sobre: Otros: C.E;07/01/2026;8:05:00?a. m.;07/01/2026;8:05:00?a. m.;0;cuad56 ;FINALIZADA;2,930609;-75,296505
Enero;1935174;1641823;041423;LED;37;ACT;14;1;Se ha actuado sobre: Otros: C.E;07/01/2026;8:14:00?a. m.;07/01/2026;8:14:00?a. m.;0;cuad56 ;FINALIZADA;2,930486;-75,296927
Enero;1934660;1641871;015762;LED;27,8;ACT;7;5;Se ha actuado sobre: Conectores, Otros: 1CDP.C.E;06/01/2026;3:50:00?p. m.;06/01/2026;3:50:00?p. m.;0;cuad59 ;FINALIZADA;2,92647312;-75,2876554
Enero;1934661;1641872;069996;LED;27,8;ACT;7;5;Se ha actuado sobre: Otros: C.E;06/01/2026;3:56:00?p. m.;06/01/2026;3:56:00?p. m.;0;cuad59 ;FINALIZADA;2,92641688;-75,28779781
Enero;1934662;1641873;069999;LED;27,8;ACT;7;5;Se ha actuado sobre: Otros: C.E;06/01/2026;3:57:00?p. m.;06/01/2026;3:57:00?p. m.;0;cuad59 ;FINALIZADA;2,92636253;-75,28792739
Enero;1934663;1641874;069998;LED;27,8;ACT;7;5;Se ha actuado sobre: Otros: C.E;06/01/2026;3:59:00?p. m.;06/01/2026;3:59:00?p. m.;0;cuad59 ;FINALIZADA;2,92630663;-75,28806327
Enero;1955484;1641962;062393;LED;60,2;ACT;13;12;Se ha actuado sobre: Otros: V.A;31/01/2026;9:02:00?a. m.;31/01/2026;9:02:00?a. m.;0;cuad63;FINALIZADA;2,89320186;-75,25412908
Enero;1942090;1641990;025301;LED;60,2;ACT;7;17;Se ha actuado sobre: Otros: C.E;16/01/2026;4:44:00?p. m.;16/01/2026;4:44:00?p. m.;0;cuad57;FINALIZADA;2,930380046;-75,27771996
Enero;1942091;1641991;025306;LED;60,2;ACT;7;17;Se ha actuado sobre: Otros: C.E;16/01/2026;4:46:00?p. m.;16/01/2026;4:46:00?p. m.;0;cuad57;FINALIZADA;2,930380046;-75,27771996
Enero;1945428;1642033;026936;LED;60,2;ACT;5C;21;Se ha actuado sobre: Otros: C.E;21/01/2026;8:56:00?a. m.;21/01/2026;8:56:00?a. m.;0;cuad56 ;FINALIZADA;2,930649043;-75,27504203
Enero;1945099;1642034;026289;LED;60,2;ACT;5C;21;Se ha actuado sobre: Luminaria, Otros: 026289INSTALADA026040RETIRADA.F.I;20/01/2026;8:01:00?p. m.;20/01/2026;8:01:00?p. m.;0;cuad59 ;FINALIZADA;2,930649043;-75,27504203
Enero;1955485;1642045;023993;LED;46,3;ACT;6B;19;Se ha actuado sobre: Luminaria, Conectores, Otros: F.I.INSTALADA.023993.RETIRADA.023722.1CDP;31/01/2026;12:09:00?p. m.;31/01/2026;12:09:00?p. m.;0;cuad63;FINALIZADA;2,930476055;-75,27581198
Enero;1951461;1642138;028533;LED;92,6;ACT;8;19;Se ha actuado sobre: Conectores, Otros: 2CONECTORESGEL.C.E;28/01/2026;9:50:00?a. m.;28/01/2026;9:50:00?a. m.;0;cuad54 ;FINALIZADA;2,93134306;-75,27742626
Enero;1951462;1642139;028551;LED;92,6;ACT;8;19;Se ha actuado sobre: Otros: C.E;28/01/2026;9:53:00?a. m.;28/01/2026;9:53:00?a. m.;0;cuad54 ;FINALIZADA;2,93134306;-75,27742626
Enero;1951464;1642140;028545;LED;92,6;ACT;8;19;Se ha actuado sobre: Otros: C.E;28/01/2026;10:23:00?a. m.;28/01/2026;10:23:00?a. m.;0;cuad54 ;FINALIZADA;2,93125803;-75,27769261
Enero;1951463;1642141;028546;LED;92,6;ACT;8;18;Se ha actuado sobre: Otros: C.E;28/01/2026;10:22:00?a. m.;28/01/2026;10:22:00?a. m.;0;cuad54 ;FINALIZADA;2,93125803;-75,27769261
Enero;1951465;1642142;028550;LED;92,6;ACT;8;18;Se ha actuado sobre: Otros: C.E;28/01/2026;10:32:00?a. m.;28/01/2026;10:32:00?a. m.;0;cuad54 ;FINALIZADA;2,93117508;-75,27793536
Enero;1951466;1642143;028543;LED;92,6;ACT;8;18;Se ha actuado sobre: Otros: C.E;28/01/2026;10:32:00?a. m.;28/01/2026;10:32:00?a. m.;0;cuad54 ;FINALIZADA;2,93117508;-75,27793536
Enero;1951467;1642144;028537;LED;92,6;ACT;8;18;Se ha actuado sobre: Otros: C.E;28/01/2026;10:39:00?a. m.;28/01/2026;10:39:00?a. m.;0;cuad54 ;FINALIZADA;2,9310977;-75,27817122
Enero;1951468;1642145;028547;LED;92,6;ACT;8;18;Se ha actuado sobre: Otros: C.E;28/01/2026;10:41:00?a. m.;28/01/2026;10:41:00?a. m.;0;cuad54 ;FINALIZADA;2,9310977;-75,27817122
Enero;1951469;1642146;028544;LED;92,6;ACT;8;18;Se ha actuado sobre: Otros: C.E;28/01/2026;11:06:00?a. m.;28/01/2026;11:06:00?a. m.;0;cuad54 ;FINALIZADA;2,93102046;-75,27840216
Enero;1951470;1642147;028535;LED;92,6;ACT;8;18;Se ha actuado sobre: Otros: C.E;28/01/2026;11:07:00?a. m.;28/01/2026;11:07:00?a. m.;0;cuad54 ;FINALIZADA;2,93102046;-75,27840216
Enero;1951460;1642148;028538;LED;92,6;ACT;8;18;Se ha actuado sobre: Otros: C.E;28/01/2026;7:32:00?a. m.;28/01/2026;7:32:00?a. m.;0;cuad54 ;FINALIZADA;2,93094441;-75,27863176
Enero;1951459;1642149;028536;LED;92,6;ACT;8;16A;Se ha actuado sobre: Otros: C.E;28/01/2026;7:20:00?a. m.;28/01/2026;7:20:00?a. m.;0;cuad54 ;FINALIZADA;2,93084925;-75,27890977
Enero;1945985;1642155;024739;LED;46,3;ACT;11;23;Se ha actuado sobre: C.E;21/01/2026;3:46:00?p. m.;21/01/2026;3:46:00?p. m.;0;CUAD55;FINALIZADA;2,93510103;-75,27441899
Enero;1939251;1642155;024739;LED;46,3;ACT;11;23;Se ha actuado sobre: Otros: V.A;13/01/2026;7:46:00?p. m.;13/01/2026;7:46:00?p. m.;0;cuad57;FINALIZADA;2,93510103;-75,27441899
Enero;1945986;1642156;024740;LED;46,3;ACT;11;23;Se ha actuado sobre: C.E;21/01/2026;3:47:00?p. m.;21/01/2026;3:47:00?p. m.;0;CUAD55;FINALIZADA;2,935070031;-75,27465699
Enero;1939252;1642156;024740;LED;46,3;ACT;11;23;Se ha actuado sobre: Otros: V.A;13/01/2026;7:46:00?p. m.;13/01/2026;7:46:00?p. m.;0;cuad57;FINALIZADA;2,935070031;-75,27465699
